Ticker,Sector,Market Cap,P/E Ratio,Average Return,Volatility
ZEEMEDIA.NS,Communication Services,12352214016.0,,0.0047772932723784065,0.04426228248178904
ZENITHEXPO.NS,Consumer Cyclical,1780763136.0,3244.9998,0.004794965267801631,0.039238332653236306
ZENITHSTL.NS,Basic Materials,1324633984.0,Infinity,0.001932354976593988,0.0330263749489401
ZENSARTECH.NS,Technology,165410717696.0,25.644138,0.001787711433562638,0.023939102303338237
ZENTEC.NS,Industrials,164063821824.0,75.18755,0.005851077780667723,0.03154127665783404
ZICOM.NS,Unknown,,,0.0,0.0
ZODIACLOTH.NS,Consumer Cyclical,3171751168.0,,0.0012403862164776056,0.030246322424026452
ZOTA.NS,Healthcare,15251198976.0,,0.002025493905115763,0.02390062985425543
ZUARI.NS,Basic Materials,8916302848.0,6.6934004,0.0020856781439748317,0.028034161358936948
ZYDUSWELL.NS,Consumer Defensive,124416663552.0,40.981976,0.0012922980729504151,0.021566840066529366
